signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_69663		16	AARS	0.960593	0.0378763899207115
LINCSCP_69663		23	ABCF1	0.583106	0.100723132491112
LINCSCP_69663		25	ABL1	0.0925755	0.814032852649689
LINCSCP_69663		30	ACAA1	0.205256	0.682726562023163
LINCSCP_69663		39	ACAT2	1.1239	0.127354755997658
LINCSCP_69663		47	ACLY	1.26367	0.0452148877084255
LINCSCP_69663		102	ADAM10	0.796246	0.0868928581476212
LINCSCP_69663		128	ADH5	-0.555615	0.181851521134377
LINCSCP_69663		142	PARP1	0.546617	0.242420524358749
LINCSCP_69663		154	ADRB2	-0.417121	0.191432550549507
LINCSCP_69663		178	AGL	-0.089802	0.782005667686462
LINCSCP_69663		207	AKT1	0.371104	0.25082203745842
LINCSCP_69663		211	ALAS1	0.104959	0.716715633869171
LINCSCP_69663		226	ALDOA	0.148415	0.613854467868805
LINCSCP_69663		230	ALDOC	1.44418	0.0218994580209255
LINCSCP_69663		291	SLC25A4	0.609944	0.164592355489731
LINCSCP_69663		310	ANXA7	-0.56765	0.107419110834599
LINCSCP_69663		323	APBB2	0.0106431	0.978884935379028
LINCSCP_69663		329	BIRC2	-0.306117	0.375018805265427
LINCSCP_69663		332	BIRC5	-0.281472	0.355094105005264
LINCSCP_69663		348	APOE	-0.17121	0.735380411148071
LINCSCP_69663		351	APP	-0.448253	0.213229089975357
LINCSCP_69663		355	FAS	-0.854655	0.0312029924243689
LINCSCP_69663		387	RHOA	-0.182069	0.635234117507935
LINCSCP_69663		392	ARHGAP1	-0.910228	0.0673137530684471
LINCSCP_69663		427	ASAH1	0.284047	0.654046714305878
LINCSCP_69663		466	ATF1	-0.866969	0.0393257513642311
LINCSCP_69663		481	ATP1B1	0.587497	0.132012695074081
LINCSCP_69663		501	ALDH7A1	-1.15014	0.248777136206627
LINCSCP_69663		533	ATP6V0B	-0.194368	0.458266615867615
LINCSCP_69663		572	BAD	-0.238401	0.399704784154892
LINCSCP_69663		581	BAX	-0.0630607	0.845135390758514
LINCSCP_69663		595	CCND1	-0.159755	0.724916994571686
LINCSCP_69663		596	BCL2	-0.244116	0.402366191148758
LINCSCP_69663		622	BDH1	0.0825903	0.844285488128662
LINCSCP_69663		637	BID	0.368557	0.368312448263168
LINCSCP_69663		642	BLMH	-0.330424	0.479403108358383
LINCSCP_69663		644	BLVRA	0.566649	0.154333904385567
LINCSCP_69663		652	BMP4	0.400513	0.54741632938385
LINCSCP_69663		664	BNIP3	0.736037	0.0442393012344837
LINCSCP_69663		665	BNIP3L	0.163287	0.710311770439148
LINCSCP_69663		670	BPHL	0.416373	0.42182931303978
LINCSCP_69663		672	BRCA1	-0.426424	0.288524329662323
LINCSCP_69663		695	BTK	-0.405653	0.44794887304306
LINCSCP_69663		701	BUB1B	0.460491	0.139601543545723
LINCSCP_69663		727	C5	2.73685	0.216168463230133
LINCSCP_69663		780	DDR1	-0.428355	0.198970809578896
LINCSCP_69663		808	CALM3	1.10146	0.145134940743446
