signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_86506		16	AARS	0.712169	0.129350408911705
LINCSCP_86506		23	ABCF1	0.430484	0.283042639493942
LINCSCP_86506		25	ABL1	0.0677837	0.836827754974365
LINCSCP_86506		30	ACAA1	0.0261624	0.934889614582062
LINCSCP_86506		39	ACAT2	0.764405	0.0608788728713989
LINCSCP_86506		47	ACLY	0.0782908	0.849632382392883
LINCSCP_86506		102	ADAM10	0.327432	0.361524164676666
LINCSCP_86506		128	ADH5	-1.34331	0.0088789770379662
LINCSCP_86506		142	PARP1	-0.224619	0.485250800848007
LINCSCP_86506		154	ADRB2	-0.196692	0.593019723892212
LINCSCP_86506		178	AGL	0.443999	0.349643886089325
LINCSCP_86506		207	AKT1	0.556688	0.171451136469841
LINCSCP_86506		211	ALAS1	0.788349	0.155844077467918
LINCSCP_86506		226	ALDOA	-0.996215	0.104393146932125
LINCSCP_86506		230	ALDOC	-0.711441	0.0728338658809662
LINCSCP_86506		291	SLC25A4	0.0970668	0.819917380809784
LINCSCP_86506		310	ANXA7	-0.437482	0.20641528069973
LINCSCP_86506		323	APBB2	2.59347	0.145786494016647
LINCSCP_86506		329	BIRC2	-0.0171468	0.96059113740921
LINCSCP_86506		332	BIRC5	-0.149042	0.744691133499146
LINCSCP_86506		348	APOE	-0.65356	0.356361389160156
LINCSCP_86506		351	APP	1.29667	0.0120465261861682
LINCSCP_86506		355	FAS	-0.429644	0.245582669973373
LINCSCP_86506		387	RHOA	-0.456573	0.22966131567955
LINCSCP_86506		392	ARHGAP1	0.706788	0.179398387670517
LINCSCP_86506		427	ASAH1	-0.7522	0.0963037312030792
LINCSCP_86506		466	ATF1	-0.201632	0.609676480293274
LINCSCP_86506		481	ATP1B1	0.623891	0.141374334692955
LINCSCP_86506		501	ALDH7A1	0.620893	0.113110512495041
LINCSCP_86506		533	ATP6V0B	0.790171	0.0442333705723286
LINCSCP_86506		572	BAD	0.00580824	0.98577094078064
LINCSCP_86506		581	BAX	0.411031	0.378042757511139
LINCSCP_86506		595	CCND1	0.494683	0.151767954230309
LINCSCP_86506		596	BCL2	-0.51616	0.263357549905777
LINCSCP_86506		622	BDH1	-0.364767	0.293907642364502
LINCSCP_86506		637	BID	0.409049	0.385649114847183
LINCSCP_86506		642	BLMH	-0.321024	0.455214649438858
LINCSCP_86506		644	BLVRA	-0.346351	0.522908985614777
