signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_81712		16	AARS	0.0712218	0.852254927158356
LINCSCP_81712		23	ABCF1	1.13245	0.0341748557984829
LINCSCP_81712		25	ABL1	-0.490642	0.422289848327637
LINCSCP_81712		30	ACAA1	-0.390112	0.323820203542709
LINCSCP_81712		39	ACAT2	0.766532	0.172821909189224
LINCSCP_81712		47	ACLY	-0.44763	0.619891166687012
LINCSCP_81712		102	ADAM10	-1.10246	0.0642855390906334
LINCSCP_81712		128	ADH5	-0.978723	0.0696401447057724
LINCSCP_81712		142	PARP1	0.260544	0.544810354709625
LINCSCP_81712		154	ADRB2	2.01465	0.308225274085999
LINCSCP_81712		178	AGL	1.03913	0.142991796135902
LINCSCP_81712		207	AKT1	0.481614	0.373055815696716
LINCSCP_81712		211	ALAS1	0.691837	0.149268880486488
LINCSCP_81712		226	ALDOA	-0.678277	0.25163671374321
LINCSCP_81712		230	ALDOC	-0.00391794	0.994354426860809
LINCSCP_81712		291	SLC25A4	-0.329272	0.526934921741486
LINCSCP_81712		310	ANXA7	-0.922631	0.0746963545680046
LINCSCP_81712		323	APBB2	0.395408	0.454542994499207
LINCSCP_81712		329	BIRC2	-1.13096	0.024453716352582
LINCSCP_81712		332	BIRC5	-0.42556	0.291628003120422
LINCSCP_81712		348	APOE	0.971016	0.0771223977208138
LINCSCP_81712		351	APP	-0.455773	0.355897605419159
LINCSCP_81712		355	FAS	0.727239	0.549144268035889
LINCSCP_81712		387	RHOA	-1.10179	0.035054188221693
LINCSCP_81712		392	ARHGAP1	-0.228143	0.564651370048523
LINCSCP_81712		427	ASAH1	-1.38609	0.0258022490888834
LINCSCP_81712		466	ATF1	-0.815997	0.082372322678566
LINCSCP_81712		481	ATP1B1	-0.610817	0.219600334763527
LINCSCP_81712		501	ALDH7A1	-2.57762	0.114067405462265
LINCSCP_81712		533	ATP6V0B	-0.135325	0.733630061149597
