signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_116142		16	AARS	-0.57122	0.280096977949142
LINCSCP_116142		23	ABCF1	-0.34936	0.416663885116577
LINCSCP_116142		25	ABL1	-0.130133	0.721507906913757
LINCSCP_116142		30	ACAA1	-0.412344	0.510525345802307
LINCSCP_116142		39	ACAT2	0.833983	0.0583153665065765
LINCSCP_116142		47	ACLY	-0.170685	0.692203164100647
LINCSCP_116142		102	ADAM10	0.28773	0.440022081136703
LINCSCP_116142		128	ADH5	0.36805	0.433536976575851
LINCSCP_116142		142	PARP1	-0.20898	0.663231551647186
LINCSCP_116142		154	ADRB2	-0.920615	0.0322924479842186
LINCSCP_116142		178	AGL	-0.308465	0.380369305610657
LINCSCP_116142		207	AKT1	-0.900952	0.03104567527771
LINCSCP_116142		211	ALAS1	0.217918	0.541984617710114
LINCSCP_116142		226	ALDOA	0.00626535	0.99169784784317
LINCSCP_116142		230	ALDOC	0.286223	0.554116308689117
LINCSCP_116142		291	SLC25A4	0.270626	0.404507994651794
LINCSCP_116142		310	ANXA7	0.905955	0.0290596392005682
LINCSCP_116142		323	APBB2	-0.507052	0.171229109168053
LINCSCP_116142		329	BIRC2	0.417192	0.498970627784729
LINCSCP_116142		332	BIRC5	0.410094	0.320497840642929
LINCSCP_116142		348	APOE	-1.44746	0.0244461074471474
LINCSCP_116142		351	APP	-0.291743	0.554958283901215
LINCSCP_116142		355	FAS	0.54079	0.196280837059021
LINCSCP_116142		387	RHOA	-1.20075	0.0296221673488617
LINCSCP_116142		392	ARHGAP1	-0.937052	0.0747102275490761
LINCSCP_116142		427	ASAH1	0.0504542	0.932989895343781
LINCSCP_116142		466	ATF1	1.0129	0.0256073474884033
LINCSCP_116142		481	ATP1B1	0.0142837	0.96772712469101
LINCSCP_116142		501	ALDH7A1	-0.062912	0.865033864974976
LINCSCP_116142		533	ATP6V0B	0.437306	0.277494728565216
LINCSCP_116142		572	BAD	0.592146	0.129680573940277
LINCSCP_116142		581	BAX	0.156492	0.809189975261688
LINCSCP_116142		595	CCND1	0.527934	0.21000163257122
LINCSCP_116142		596	BCL2	-0.982565	0.045295774936676
LINCSCP_116142		622	BDH1	-0.229677	0.498041719198227
LINCSCP_116142		637	BID	-0.347402	0.323361277580261
LINCSCP_116142		642	BLMH	0.478455	0.344838172197342
LINCSCP_116142		644	BLVRA	-0.829128	0.0652041062712669
LINCSCP_116142		652	BMP4	-1.13218	0.0254096388816833
LINCSCP_116142		664	BNIP3	-0.0983653	0.839494943618774
LINCSCP_116142		665	BNIP3L	0.471415	0.243651613593102
LINCSCP_116142		670	BPHL	-0.38068	0.315325170755386
LINCSCP_116142		672	BRCA1	1.05835	0.0270653050392866
LINCSCP_116142		695	BTK	0.00773178	0.98390007019043
LINCSCP_116142		701	BUB1B	-0.947461	0.101769298315048
LINCSCP_116142		727	C5	-0.36819	0.428167164325714
LINCSCP_116142		780	DDR1	-0.743129	0.117614291608334
LINCSCP_116142		808	CALM3	-0.544119	0.346541076898575
LINCSCP_116142		813	CALU	-0.145324	0.73674750328064
LINCSCP_116142		823	CAPN1	-0.339999	0.300297528505325
LINCSCP_116142		831	CAST	0.0754452	0.868777275085449
LINCSCP_116142		835	CASP2	1.02974	0.01961406506598
LINCSCP_116142		836	CASP3	1.17553	0.0123835075646639
LINCSCP_116142		840	CASP7	1.35364	0.0187861435115337
LINCSCP_116142		843	CASP10	1.48068	0.319667100906372
LINCSCP_116142		847	CAT	-0.180128	0.699950039386749
LINCSCP_116142		868	CBLB	-0.437577	0.235672816634178
LINCSCP_116142		873	CBR1	0.0490899	0.877107977867126
LINCSCP_116142		874	CBR3	-0.183785	0.596839189529419
LINCSCP_116142		890	CCNA2	0.611205	0.102124467492104
LINCSCP_116142		891	CCNB1	-0.309981	0.487623900175095
LINCSCP_116142		896	CCND3	1.10887	0.0522807985544205
LINCSCP_116142		899	CCNF	0.547803	0.285253822803497
LINCSCP_116142		902	CCNH	0.384939	0.308782309293747
LINCSCP_116142		949	SCARB1	-0.00195419	0.99782395362854
LINCSCP_116142		958	CD40	-0.818878	0.0790072456002235
LINCSCP_116142		960	CD44	-0.774025	0.226198554039001
LINCSCP_116142		965	CD58	-0.224861	0.547858834266663
LINCSCP_116142		976	ADGRE5	-0.320215	0.389622747898102
LINCSCP_116142		983	CDK1	0.624858	0.206410259008408
LINCSCP_116142		991	CDC20	0.761296	0.0521899983286858
LINCSCP_116142		993	CDC25A	0.340522	0.294724315404892
LINCSCP_116142		994	CDC25B	0.176866	0.674061715602875
LINCSCP_116142		998	CDC42	1.2136	0.0103823086246848
LINCSCP_116142		1001	CDH3	-0.500748	0.200777322053909
LINCSCP_116142		1017	CDK2	0.014046	0.96442323923111
LINCSCP_116142		1019	CDK4	-0.217439	0.770634949207306
LINCSCP_116142		1021	CDK6	-0.0100567	0.983013570308685
LINCSCP_116142		1022	CDK7	0.415242	0.425363063812256
LINCSCP_116142		1026	CDKN1A	0.667255	0.162909165024757
LINCSCP_116142		1027	CDKN1B	0.787379	0.0588005147874355
LINCSCP_116142		1029	CDKN2A	-0.800818	0.0773936659097672
LINCSCP_116142		1050	CEBPA	0.260394	0.594178199768066
LINCSCP_116142		1052	CEBPD	-0.0410446	0.90691351890564
LINCSCP_116142		1062	CENPE	0.426414	0.212155163288116
LINCSCP_116142		1070	CETN3	0.806331	0.0594257861375809
LINCSCP_116142		1111	CHEK1	1.09018	0.0868136659264565
LINCSCP_116142		1123	CHN1	0.614516	0.0915704295039177
LINCSCP_116142		1153	CIRBP	-0.62763	0.174586519598961
LINCSCP_116142		1212	CLTB	-0.753293	0.083482526242733
LINCSCP_116142		1213	CLTC	0.174567	0.672293543815613
LINCSCP_116142		1277	COL1A1	-0.189138	0.579894721508026
LINCSCP_116142		1282	COL4A1	-0.57087	0.313824862241745
LINCSCP_116142		1385	CREB1	1.50073	0.0789155811071396
LINCSCP_116142		1398	CRK	0.448678	0.254585385322571
LINCSCP_116142		1399	CRKL	-0.287903	0.433390766382217
LINCSCP_116142		1429	CRYZ	1.04543	0.0322071090340614
LINCSCP_116142		1445	CSK	-0.444098	0.248544275760651
LINCSCP_116142		1452	CSNK1A1	-0.347203	0.528696477413177
LINCSCP_116142		1454	CSNK1E	0.182553	0.679023146629333
LINCSCP_116142		1459	CSNK2A2	-0.963889	0.0820317789912224
LINCSCP_116142		1465	CSRP1	-6.33226	0.0408272333443165
LINCSCP_116142		1500	CTNND1	-0.226932	0.68031919002533
LINCSCP_116142		1509	CTSD	-1.22324	0.0766125917434692
LINCSCP_116142		1514	CTSL	-0.197813	0.628753900527954
LINCSCP_116142		1534	CYB561	-0.65734	0.114958040416241
LINCSCP_116142		1605	DAG1	-0.268544	0.477429062128067
LINCSCP_116142		1616	DAXX	-0.621607	0.143994554877281
LINCSCP_116142		1633	DCK	0.831509	0.056266512721777
LINCSCP_116142		1635	DCTD	-0.500066	0.495634794235229
LINCSCP_116142		1643	DDB2	-0.362494	0.378874808549881
LINCSCP_116142		1647	GADD45A	-0.153225	0.694145381450653
LINCSCP_116142		1662	DDX10	-2.83835	0.142906308174133
LINCSCP_116142		1666	DECR1	0.785936	0.0456675589084625
LINCSCP_116142		1676	DFFA	-0.38247	0.311322540044785
LINCSCP_116142		1677	DFFB	-0.440639	0.248594731092453
LINCSCP_116142		1738	DLD	0.979615	0.0413649193942547
LINCSCP_116142		1759	DNM1	-0.351299	0.338710010051727
LINCSCP_116142		1786	DNMT1	0.0270088	0.931852340698242
LINCSCP_116142		1788	DNMT3A	-0.241883	0.497049182653427
LINCSCP_116142		1802	DPH2	0.577825	0.137635469436646
LINCSCP_116142		1829	DSG2	0.00675869	0.98337334394455
LINCSCP_116142		1831	TSC22D3	-0.685277	0.199163019657135
LINCSCP_116142		1845	DUSP3	1.21333	0.0389903746545315
LINCSCP_116142		1846	DUSP4	0.678171	0.100689820945263
LINCSCP_116142		1848	DUSP6	0.235879	0.517104983329773
LINCSCP_116142		1861	TOR1A	0.362713	0.37339261174202
LINCSCP_116142		1870	E2F2	-0.486797	0.382589906454086
LINCSCP_116142		1891	ECH1	-0.911236	0.040220744907856
LINCSCP_116142		1906	EDN1	0.812593	0.0549942180514336
LINCSCP_116142		1950	EGF	0.552345	0.231082275509834
LINCSCP_116142		1956	EGFR	0.702087	0.100840449333191
LINCSCP_116142		1958	EGR1	0.717371	0.089197002351284
LINCSCP_116142		1978	EIF4EBP1	-0.871568	0.165114685893059
LINCSCP_116142		1981	EIF4G1	-0.396596	0.563031375408173
LINCSCP_116142		1983	EIF5	0.559162	0.148130685091019
LINCSCP_116142		1994	ELAVL1	-5.28188e-05	0.999898791313171
LINCSCP_116142		2017	CTTN	0.537754	0.249703332781792
LINCSCP_116142		2037	EPB41L2	0.671859	0.0985603556036949
