signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_113664		16	AARS	2.20311	0.153151899576187
LINCSCP_113664		23	ABCF1	1.21421	0.110851921141148
LINCSCP_113664		25	ABL1	0.654841	0.351702839136124
LINCSCP_113664		30	ACAA1	-1.8534	0.0635913386940956
LINCSCP_113664		39	ACAT2	-1.35568	0.123615734279156
LINCSCP_113664		47	ACLY	3.73971	0.19683401286602
LINCSCP_113664		102	ADAM10	0.700566	0.20339335501194
LINCSCP_113664		128	ADH5	-2.02095	0.126282095909119
LINCSCP_113664		142	PARP1	-1.0354	0.108192376792431
LINCSCP_113664		154	ADRB2	0.476551	0.388591438531876
LINCSCP_113664		178	AGL	-0.243018	0.62471878528595
LINCSCP_113664		207	AKT1	0.065893	0.899669826030731
LINCSCP_113664		211	ALAS1	-0.772478	0.395321995019913
LINCSCP_113664		226	ALDOA	-1.49862	0.0388285331428051
LINCSCP_113664		230	ALDOC	-1.72851	0.0195295233279467
LINCSCP_113664		291	SLC25A4	0.153017	0.837668240070343
LINCSCP_113664		310	ANXA7	0.215571	0.767080247402191
LINCSCP_113664		323	APBB2	1.84393	0.11320311576128
LINCSCP_113664		329	BIRC2	-0.755363	0.260319143533707
LINCSCP_113664		332	BIRC5	-0.404936	0.530221164226532
LINCSCP_113664		348	APOE	-1.18183	0.322893410921097
LINCSCP_113664		351	APP	-1.69896	0.161618813872337
LINCSCP_113664		355	FAS	-0.477616	0.346516400575638
LINCSCP_113664		387	RHOA	3.42801	0.0453235432505608
LINCSCP_113664		392	ARHGAP1	0.467676	0.506087958812714
LINCSCP_113664		427	ASAH1	-1.23108	0.156806156039238
LINCSCP_113664		466	ATF1	-0.0828442	0.900360465049744
LINCSCP_113664		481	ATP1B1	0.238103	0.638330817222595
LINCSCP_113664		501	ALDH7A1	-0.41876	0.473297089338303
LINCSCP_113664		533	ATP6V0B	-1.34067	0.11914799362421
LINCSCP_113664		572	BAD	-0.363334	0.546630680561066
LINCSCP_113664		581	BAX	1.6903	0.381900250911713
LINCSCP_113664		595	CCND1	-0.384622	0.50237911939621
LINCSCP_113664		596	BCL2	3.38493	0.174520894885063
LINCSCP_113664		622	BDH1	0.0668262	0.893333911895752
LINCSCP_113664		637	BID	0.406891	0.480445325374603
LINCSCP_113664		642	BLMH	-0.203217	0.754917860031128
LINCSCP_113664		644	BLVRA	-0.00342526	0.99549013376236
LINCSCP_113664		652	BMP4	-0.909027	0.146471485495567
LINCSCP_113664		664	BNIP3	0.55852	0.340007245540619
LINCSCP_113664		665	BNIP3L	-0.844365	0.36692225933075
LINCSCP_113664		670	BPHL	-0.409743	0.423922717571259
LINCSCP_113664		672	BRCA1	-2.28164	0.0352250598371029
LINCSCP_113664		695	BTK	-1.05927	0.124934405088425
LINCSCP_113664		701	BUB1B	0.211355	0.669831395149231
LINCSCP_113664		727	C5	-1.24696	0.210168361663818
LINCSCP_113664		780	DDR1	3.65264	0.236390858888626
LINCSCP_113664		808	CALM3	-0.689917	0.416009873151779
LINCSCP_113664		813	CALU	-1.33826	0.288400679826736
LINCSCP_113664		823	CAPN1	-0.684776	0.217329740524292
LINCSCP_113664		831	CAST	-0.98375	0.157702624797821
LINCSCP_113664		835	CASP2	-0.587218	0.333411037921906
LINCSCP_113664		836	CASP3	-0.032876	0.950573265552521
LINCSCP_113664		840	CASP7	-0.843999	0.241853281855583
LINCSCP_113664		843	CASP10	3.28512	0.159065246582031
LINCSCP_113664		847	CAT	-1.21606	0.119670256972313
LINCSCP_113664		868	CBLB	-0.418077	0.407031357288361
LINCSCP_113664		873	CBR1	0.00502554	0.991661131381989
LINCSCP_113664		874	CBR3	-1.26262	0.0653670951724052
LINCSCP_113664		890	CCNA2	0.244125	0.619541704654694
LINCSCP_113664		891	CCNB1	-1.61189	0.184573516249657
LINCSCP_113664		896	CCND3	0.138962	0.798535525798798
LINCSCP_113664		899	CCNF	-0.277671	0.571134984493256
LINCSCP_113664		902	CCNH	-2.03819	0.148495748639107
LINCSCP_113664		949	SCARB1	-0.0805614	0.873101711273193
LINCSCP_113664		958	CD40	-0.281533	0.654868125915527
LINCSCP_113664		960	CD44	-2.94525	0.242906555533409
LINCSCP_113664		965	CD58	-0.504188	0.582377076148987
LINCSCP_113664		976	ADGRE5	-0.299446	0.617075979709625
LINCSCP_113664		983	CDK1	-0.746298	0.467128932476044
LINCSCP_113664		991	CDC20	-0.264992	0.682820439338684
LINCSCP_113664		993	CDC25A	1.3808	0.091644398868084
LINCSCP_113664		994	CDC25B	0.121148	0.811659574508667
LINCSCP_113664		998	CDC42	0.0127484	0.981203079223633
LINCSCP_113664		1001	CDH3	-0.877709	0.122509688138962
LINCSCP_113664		1017	CDK2	-0.176938	0.826553285121918
LINCSCP_113664		1019	CDK4	-0.968301	0.17545959353447
LINCSCP_113664		1021	CDK6	1.86368	0.0868205353617668
LINCSCP_113664		1022	CDK7	0.571244	0.345499783754349
LINCSCP_113664		1026	CDKN1A	-0.825596	0.180517211556435
LINCSCP_113664		1027	CDKN1B	-0.525326	0.429505974054337
LINCSCP_113664		1029	CDKN2A	3.49011	0.152850985527039
LINCSCP_113664		1050	CEBPA	2.05028	0.239739328622818
LINCSCP_113664		1052	CEBPD	0.021919	0.965956091880798
LINCSCP_113664		1062	CENPE	0.687978	0.481327414512634
LINCSCP_113664		1070	CETN3	-1.71376	0.152397572994232
LINCSCP_113664		1111	CHEK1	-1.61455	0.15093868970871
LINCSCP_113664		1123	CHN1	0.709224	0.471403360366821
LINCSCP_113664		1153	CIRBP	-1.36389	0.0473129451274872
LINCSCP_113664		1212	CLTB	-1.27764	0.11705057322979
LINCSCP_113664		1213	CLTC	0.226453	0.650446474552155
LINCSCP_113664		1277	COL1A1	0.872157	0.17105895280838
LINCSCP_113664		1282	COL4A1	0.449689	0.479674369096756
LINCSCP_113664		1385	CREB1	1.38509	0.182918608188629
LINCSCP_113664		1398	CRK	-1.93258	0.235246330499649
LINCSCP_113664		1399	CRKL	-0.668549	0.377538323402405
LINCSCP_113664		1429	CRYZ	-1.28545	0.249757781624794
LINCSCP_113664		1445	CSK	-0.0825676	0.889809310436249
LINCSCP_113664		1452	CSNK1A1	-1.56339	0.0901287049055099
LINCSCP_113664		1454	CSNK1E	-0.442989	0.412578642368317
LINCSCP_113664		1459	CSNK2A2	-0.630871	0.37910383939743
LINCSCP_113664		1465	CSRP1	-1.9405	0.252091199159622
LINCSCP_113664		1500	CTNND1	-0.0889748	0.903654217720032
LINCSCP_113664		1509	CTSD	-0.517234	0.342199385166168
LINCSCP_113664		1514	CTSL	-0.961546	0.242600649595261
LINCSCP_113664		1534	CYB561	5.6393	0.0353827103972435
LINCSCP_113664		1605	DAG1	-0.577895	0.277074456214905
LINCSCP_113664		1616	DAXX	0.70577	0.459922790527344
LINCSCP_113664		1633	DCK	-1.68226	0.141361057758331
LINCSCP_113664		1635	DCTD	1.06496	0.0842546746134758
LINCSCP_113664		1643	DDB2	-1.12301	0.166236758232117
LINCSCP_113664		1647	GADD45A	-0.754585	0.196245938539505
LINCSCP_113664		1662	DDX10	-1.44577	0.0838322192430496
LINCSCP_113664		1666	DECR1	-2.63578	0.0471892096102238
LINCSCP_113664		1676	DFFA	-0.809997	0.379680991172791
LINCSCP_113664		1677	DFFB	-1.07895	0.205965384840965
LINCSCP_113664		1738	DLD	-0.25984	0.745471060276031
LINCSCP_113664		1759	DNM1	5.07302	0.0689195170998573
LINCSCP_113664		1786	DNMT1	0.322001	0.560156106948853
LINCSCP_113664		1788	DNMT3A	-0.792839	0.348383545875549
LINCSCP_113664		1802	DPH2	-0.918898	0.193698927760124
LINCSCP_113664		1829	DSG2	-0.327418	0.532188832759857
LINCSCP_113664		1831	TSC22D3	-0.830935	0.14737069606781
LINCSCP_113664		1845	DUSP3	-0.379905	0.572738707065582
LINCSCP_113664		1846	DUSP4	0.442854	0.392013013362885
LINCSCP_113664		1848	DUSP6	-0.153107	0.757985889911652
LINCSCP_113664		1861	TOR1A	-1.34648	0.0631581991910934
LINCSCP_113664		1870	E2F2	1.17991	0.174444451928139
LINCSCP_113664		1891	ECH1	-0.928175	0.173130035400391
LINCSCP_113664		1906	EDN1	-1.68645	0.0740969330072403
LINCSCP_113664		1950	EGF	-1.15907	0.263973116874695
LINCSCP_113664		1956	EGFR	0.584516	0.307832479476929
LINCSCP_113664		1958	EGR1	-0.968972	0.144416883587837
LINCSCP_113664		1978	EIF4EBP1	-2.25513	0.0806114003062248
LINCSCP_113664		1981	EIF4G1	0.297433	0.54340660572052
LINCSCP_113664		1983	EIF5	-3.29355	0.161668717861176
LINCSCP_113664		1994	ELAVL1	1.71447	0.186238661408424
LINCSCP_113664		2017	CTTN	-0.0788268	0.895864725112915
LINCSCP_113664		2037	EPB41L2	-1.41254	0.104257121682167
LINCSCP_113664		2042	EPHA3	0.118114	0.944395422935486
LINCSCP_113664		2048	EPHB2	4.59497	0.109062127768993
LINCSCP_113664		2058	EPRS	-0.944165	0.137419879436493
LINCSCP_113664		2063	NR2F6	-0.522944	0.436918199062347
LINCSCP_113664		2064	ERBB2	1.67069	0.227907627820969
LINCSCP_113664		2065	ERBB3	2.04359	0.165707498788834
LINCSCP_113664		2109	ETFB	-1.00022	0.115369103848934
LINCSCP_113664		2113	ETS1	-0.408987	0.449993550777435
LINCSCP_113664		2115	ETV1	4.02624	0.178361013531685
LINCSCP_113664		2131	EXT1	-1.87736	0.336178928613663
LINCSCP_113664		2146	EZH2	-1.07453	0.335660129785538
LINCSCP_113664		2184	FAH	-2.2284	0.0617718100547791
LINCSCP_113664		2185	PTK2B	-0.804051	0.191724330186844
LINCSCP_113664		2195	FAT1	0.103147	0.896386742591858
LINCSCP_113664		2222	FDFT1	-2.16729	0.166041165590286
LINCSCP_113664		2263	FGFR2	-1.43978	0.163017570972443
LINCSCP_113664		2264	FGFR4	4.35214	0.135785788297653
LINCSCP_113664		2274	FHL2	-0.456272	0.507275462150574
LINCSCP_113664		2288	FKBP4	-0.288915	0.65991485118866
LINCSCP_113664		2309	FOXO3	0.319552	0.591370522975922
LINCSCP_113664		2353	FOS	-0.492128	0.408239483833313
LINCSCP_113664		2356	FPGS	1.37801	0.0928183868527412
LINCSCP_113664		2523	FUT1	-1.00618	0.335902243852615
LINCSCP_113664		2534	FYN	-1.67192	0.0828234329819679
LINCSCP_113664		2542	SLC37A4	0.208938	0.728564202785492
LINCSCP_113664		2548	GAA	-2.11868	0.0413069166243076
LINCSCP_113664		2553	GABPB1	-1.4227	0.229176223278046
LINCSCP_113664		2582	GALE	0.167944	0.755483210086823
LINCSCP_113664		2597	GAPDH	-1.63154	0.195743352174759
LINCSCP_113664		2624	GATA2	-1.00906	0.115851193666458
LINCSCP_113664		2625	GATA3	-0.047923	0.925770282745361
LINCSCP_113664		2673	GFPT1	0.0459673	0.935391187667847
LINCSCP_113664		2690	GHR	-1.75587	0.0496916323900223
LINCSCP_113664		2736	GLI2	0.951933	0.32644972205162
LINCSCP_113664		2745	GLRX	-0.476831	0.579136669635773
LINCSCP_113664		2767	GNA11	2.16	0.11765368282795
LINCSCP_113664		2769	GNA15	0.197698	0.77919065952301
LINCSCP_113664		2770	GNAI1	1.21437	0.680159687995911
LINCSCP_113664		2771	GNAI2	-0.660658	0.242685228586197
LINCSCP_113664		2778	GNAS	-0.597709	0.34420245885849
LINCSCP_113664		2810	SFN	-1.56429	0.279463171958923
LINCSCP_113664		2817	GPC1	0.117741	0.85423332452774
LINCSCP_113664		2852	GPER1	2.6406	0.0207755956798792
LINCSCP_113664		2886	GRB7	-0.354892	0.619089603424072
LINCSCP_113664		2887	GRB10	2.33841	0.136080026626587
LINCSCP_113664		2896	GRN	-0.0678719	0.889892637729645
LINCSCP_113664		2908	NR3C1	1.15619	0.175726637244225
LINCSCP_113664		2920	CXCL2	-0.290427	0.591031193733215
LINCSCP_113664		2946	GSTM2	0.619768	0.527015089988708
LINCSCP_113664		2954	GSTZ1	-1.98879	0.0804891735315323
LINCSCP_113664		2956	MSH6	-0.90657	0.327054589986801
LINCSCP_113664		2958	GTF2A2	0.63415	0.274757742881775
LINCSCP_113664		2961	GTF2E2	-0.124043	0.832980811595917
LINCSCP_113664		3028	HSD17B10	-0.445019	0.465131908655167
LINCSCP_113664		3033	HADH	-2.06659	0.0675409361720085
LINCSCP_113664		3066	HDAC2	0.445941	0.383926451206207
LINCSCP_113664		3091	HIF1A	-2.20561	0.148161470890045
LINCSCP_113664		3098	HK1	-0.678401	0.222772464156151
LINCSCP_113664		3108	HLA-DMA	4.96349	0.0759828835725784
LINCSCP_113664		3122	HLA-DRA	0.435096	0.40359553694725
LINCSCP_113664		3156	HMGCR	-0.225805	0.747477769851685
LINCSCP_113664		3157	HMGCS1	-0.135709	0.816232442855835
LINCSCP_113664		3162	HMOX1	-0.0348211	0.943757057189941
LINCSCP_113664		3202	HOXA5	0.323722	0.531617999076843
LINCSCP_113664		3206	HOXA10	0.298863	0.728469729423523
LINCSCP_113664		3251	HPRT1	-1.20317	0.184312149882317
LINCSCP_113664		3280	HES1	-0.165713	0.733291506767273
LINCSCP_113664		3300	DNAJB2	1.27425	0.173723384737968
LINCSCP_113664		3303	HSPA1A	-0.466339	0.435689449310303
LINCSCP_113664		3308	HSPA4	-0.660662	0.389039874076843
LINCSCP_113664		3312	HSPA8	0.829948	0.136837169528008
LINCSCP_113664		3315	HSPB1	-0.883278	0.14180301129818
LINCSCP_113664		3329	HSPD1	-2.0658	0.0824609771370888
LINCSCP_113664		3337	DNAJB1	1.82398	0.279355615377426
LINCSCP_113664		3383	ICAM1	-0.48589	0.338250249624252
LINCSCP_113664		3385	ICAM3	-1.59015	0.108363218605518
LINCSCP_113664		3398	ID2	-0.647883	0.226141661405563
LINCSCP_113664		3416	IDE	-1.33344	0.060431707650423
LINCSCP_113664		3454	IFNAR1	0.812882	0.278828829526901
LINCSCP_113664		3480	IGF1R	-1.06926	0.129831030964851
LINCSCP_113664		3482	IGF2R	-0.370386	0.489416390657425
LINCSCP_113664		3486	IGFBP3	0.895416	0.317958921194077
LINCSCP_113664		3508	IGHMBP2	5.31956	0.0593436621129513
LINCSCP_113664		3551	IKBKB	-1.74587	0.178849384188652
LINCSCP_113664		3553	IL1B	-0.239721	0.646159827709198
LINCSCP_113664		3566	IL4R	1.52046	0.244625434279442
LINCSCP_113664		3597	IL13RA1	-0.854269	0.144008800387383
LINCSCP_113664		3611	ILK	-1.248	0.0870657414197922
LINCSCP_113664		3628	INPP1	0.0611007	0.920624315738678
LINCSCP_113664		3638	INSIG1	-0.187437	0.808932483196259
LINCSCP_113664		3682	ITGAE	-0.745416	0.294508039951324
LINCSCP_113664		3693	ITGB5	0.165397	0.754208147525787
LINCSCP_113664		3725	JUN	-0.309635	0.534771084785461
LINCSCP_113664		3775	KCNK1	-0.334127	0.530818223953247
LINCSCP_113664		3800	KIF5C	-0.964085	0.141767665743828
LINCSCP_113664		3815	KIT	2.61279	0.101591445505619
LINCSCP_113664		3895	KTN1	1.31975	0.0485762991011143
LINCSCP_113664		3909	LAMA3	-0.369865	0.571443736553192
LINCSCP_113664		3925	STMN1	0.478968	0.461432546377182
LINCSCP_113664		3930	LBR	-0.477994	0.509788990020752
LINCSCP_113664		3964	LGALS8	6.43041	0.0126219252124429
LINCSCP_113664		3978	LIG1	-0.429118	0.443646222352982
LINCSCP_113664		3988	LIPA	-1.17028	0.192270159721375
LINCSCP_113664		4016	LOXL1	-0.594133	0.307339072227478
LINCSCP_113664		4043	LRPAP1	-1.00615	0.226786106824875
LINCSCP_113664		4067	LYN	0.315076	0.53359842300415
LINCSCP_113664		4088	SMAD3	0.289619	0.606244504451752
LINCSCP_113664		4125	MAN2B1	-0.275281	0.676241219043732
LINCSCP_113664		4144	MAT2A	0.205046	0.699036300182343
LINCSCP_113664		4154	MBNL1	0.0958668	0.897655308246613
LINCSCP_113664		4172	MCM3	-0.0734375	0.897551298141479
LINCSCP_113664		4200	ME2	-0.95019	0.346976459026337
LINCSCP_113664		4208	MEF2C	-0.919807	0.178555652499199
LINCSCP_113664		4216	MAP3K4	0.524084	0.338220745325089
LINCSCP_113664		4232	MEST	-0.622292	0.411576688289642
LINCSCP_113664		4282	MIF	-1.45598	0.203924015164375
LINCSCP_113664		4303	FOXO4	2.67076	0.185053557157516
LINCSCP_113664		4312	MMP1	-1.32942	0.228358492255211
LINCSCP_113664		4313	MMP2	0.943079	0.191875040531158
LINCSCP_113664		4331	MNAT1	-1.24616	0.179798290133476
LINCSCP_113664		4482	MSRA	3.32589	0.0897108167409897
LINCSCP_113664		4582	MUC1	-1.17342	0.188340157270432
LINCSCP_113664		4605	MYBL2	-1.14367	0.130300879478455
LINCSCP_113664		4609	MYC	1.16103	0.0807498395442963
LINCSCP_113664		4616	GADD45B	0.186184	0.731392621994019
LINCSCP_113664		4638	MYLK	-1.35252	0.101099245250225
LINCSCP_113664		4651	MYO10	0.525235	0.310549437999725
LINCSCP_113664		4690	NCK1	-0.647324	0.431674003601074
LINCSCP_113664		4775	NFATC3	1.87439	0.401066809892654
LINCSCP_113664		4776	NFATC4	-0.871042	0.330044001340866
LINCSCP_113664		4780	NFE2L2	-0.332905	0.599292933940887
LINCSCP_113664		4783	NFIL3	-0.0142209	0.978328943252563
LINCSCP_113664		4791	NFKB2	-2.55503	0.0400741398334503
LINCSCP_113664		4792	NFKBIA	-0.436647	0.384476542472839
LINCSCP_113664		4793	NFKBIB	-0.961352	0.226054564118385
LINCSCP_113664		4794	NFKBIE	1.63012	0.162434622645378
LINCSCP_113664		4817	NIT1	-0.412711	0.605748653411865
