signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_69666		16	AARS	0.914993	0.0258213188499212
LINCSCP_69666		23	ABCF1	0.1895	0.625896990299225
LINCSCP_69666		25	ABL1	0.304889	0.613611102104187
LINCSCP_69666		30	ACAA1	-0.907502	0.029293367639184
LINCSCP_69666		39	ACAT2	0.780895	0.0216759443283081
LINCSCP_69666		47	ACLY	0.887902	0.0912337377667427
LINCSCP_69666		102	ADAM10	0.667796	0.0424138754606247
LINCSCP_69666		128	ADH5	0.23564	0.557855725288391
LINCSCP_69666		142	PARP1	0.437969	0.12172557413578
LINCSCP_69666		154	ADRB2	4.3611	0.092201828956604
LINCSCP_69666		178	AGL	0.30434	0.279961496591568
LINCSCP_69666		207	AKT1	0.0737178	0.803682208061218
LINCSCP_69666		211	ALAS1	-0.305574	0.315749555826187
LINCSCP_69666		226	ALDOA	0.750023	0.134974747896194
LINCSCP_69666		230	ALDOC	-0.288669	0.391863077878952
LINCSCP_69666		291	SLC25A4	-0.218817	0.43083244562149
LINCSCP_69666		310	ANXA7	-0.1722	0.528859257698059
LINCSCP_69666		323	APBB2	-0.178126	0.506071448326111
LINCSCP_69666		329	BIRC2	-1.38891	0.0893906578421593
LINCSCP_69666		332	BIRC5	0.0825362	0.734865546226501
LINCSCP_69666		348	APOE	0.190701	0.7975794672966
LINCSCP_69666		351	APP	0.644654	0.128314524888992
LINCSCP_69666		355	FAS	-0.211609	0.477943420410156
LINCSCP_69666		387	RHOA	-0.368378	0.281936943531036
LINCSCP_69666		392	ARHGAP1	-0.0186498	0.937257587909698
LINCSCP_69666		427	ASAH1	-0.146072	0.596869945526123
LINCSCP_69666		466	ATF1	0.865369	0.0224926173686981
LINCSCP_69666		481	ATP1B1	0.16342	0.552851617336273
LINCSCP_69666		501	ALDH7A1	-2.29697	0.0528046526014805
LINCSCP_69666		533	ATP6V0B	0.465445	0.212495028972626
LINCSCP_69666		572	BAD	-1.03228	0.0234558414667845
LINCSCP_69666		581	BAX	-0.557176	0.0872535184025764
LINCSCP_69666		595	CCND1	-0.405353	0.288752883672714
LINCSCP_69666		596	BCL2	0.401384	0.17145699262619
LINCSCP_69666		622	BDH1	0.039346	0.902389824390411
LINCSCP_69666		637	BID	1.09692	0.0069376099854707
LINCSCP_69666		642	BLMH	0.513749	0.0963042452931404
LINCSCP_69666		644	BLVRA	-1.05083	0.0917112678289413
LINCSCP_69666		652	BMP4	-0.222265	0.671398878097534
LINCSCP_69666		664	BNIP3	0.166342	0.530281901359558
LINCSCP_69666		665	BNIP3L	-0.55044	0.216192662715912
LINCSCP_69666		670	BPHL	-0.512997	0.127874568104744
LINCSCP_69666		672	BRCA1	1.33965	0.0561844632029533
LINCSCP_69666		695	BTK	-0.575759	0.194947421550751
LINCSCP_69666		701	BUB1B	0.00138444	0.997298121452332
LINCSCP_69666		727	C5	0.465433	0.111733786761761
LINCSCP_69666		780	DDR1	-0.387399	0.16165454685688
LINCSCP_69666		808	CALM3	0.63236	0.315629839897156
LINCSCP_69666		813	CALU	-1.25691	0.0047967555001378
