signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_131833		16	AARS	-0.402473	0.046654500067234
LINCSCP_131833		23	ABCF1	0.16544	0.281344443559647
LINCSCP_131833		25	ABL1	-0.294919	0.349740087985992
LINCSCP_131833		30	ACAA1	-2.01091	0.0003127083182334
LINCSCP_131833		39	ACAT2	1.10066	0.0262561440467834
LINCSCP_131833		47	ACLY	-0.430543	0.0839182585477829
LINCSCP_131833		102	ADAM10	-1.50331	0.000906359986402
LINCSCP_131833		128	ADH5	-0.392273	0.0448103360831738
LINCSCP_131833		142	PARP1	-1.65646	0.0002684565552044
LINCSCP_131833		154	ADRB2	-0.90253	0.0031579551286995
LINCSCP_131833		178	AGL	0.585487	0.0215738825500011
LINCSCP_131833		207	AKT1	-0.659448	0.0101715698838234
LINCSCP_131833		211	ALAS1	1.10249	0.0023092746268957
LINCSCP_131833		226	ALDOA	-0.750612	0.0217927601188421
LINCSCP_131833		230	ALDOC	-0.274401	0.10182099789381
LINCSCP_131833		291	SLC25A4	-1.22581	0.021246213465929
LINCSCP_131833		310	ANXA7	-2.79466	0.000906981062144
LINCSCP_131833		323	APBB2	0.17168	0.272319078445435
LINCSCP_131833		329	BIRC2	-0.631281	0.023858655244112
LINCSCP_131833		332	BIRC5	-0.994055	0.0025997757911682
LINCSCP_131833		348	APOE	1.51192	0.0041329315863549
LINCSCP_131833		351	APP	1.12218	0.0009723959956318
LINCSCP_131833		355	FAS	-1.00892	0.001711341086775
LINCSCP_131833		387	RHOA	-0.796743	0.0079709850251674
LINCSCP_131833		392	ARHGAP1	0.727408	0.0334890112280846
LINCSCP_131833		427	ASAH1	-2.24006	0.00345387798734
LINCSCP_131833		466	ATF1	-0.718368	0.0059475125744938
LINCSCP_131833		481	ATP1B1	-1.44706	0.0009906532941386
LINCSCP_131833		501	ALDH7A1	1.57356	0.0008865651907399
LINCSCP_131833		533	ATP6V0B	-0.537531	0.0336932018399239
LINCSCP_131833		572	BAD	0.41539	0.0560487359762192
LINCSCP_131833		581	BAX	1.62387	0.0004237052344251
LINCSCP_131833		595	CCND1	-0.525962	0.0165037754923105
LINCSCP_131833		596	BCL2	-0.25766	0.1974006742239
LINCSCP_131833		622	BDH1	-0.962955	0.002976372372359
LINCSCP_131833		637	BID	1.33286	0.0005707905511371
LINCSCP_131833		642	BLMH	-1.0505	0.0016180287348106
LINCSCP_131833		644	BLVRA	-1.75992	0.0001008748731692
LINCSCP_131833		652	BMP4	1.39066	0.0071760988794267
LINCSCP_131833		664	BNIP3	-1.49156	0.0029348542448133
LINCSCP_131833		665	BNIP3L	-1.13207	0.0007515575853176
LINCSCP_131833		670	BPHL	1.44391	0.0008342878427356
LINCSCP_131833		672	BRCA1	-0.794745	0.0040449532680213
LINCSCP_131833		695	BTK	0.119779	0.590436279773712
LINCSCP_131833		701	BUB1B	0.94579	0.0017436721827834
LINCSCP_131833		727	C5	1.40712	0.0057903779670596
LINCSCP_131833		780	DDR1	0.0304795	0.83736377954483
LINCSCP_131833		808	CALM3	0.775391	0.0052849478088319
LINCSCP_131833		813	CALU	-0.645541	0.0151488725095987
LINCSCP_131833		823	CAPN1	-0.929847	0.374312728643417
LINCSCP_131833		831	CAST	-0.326676	0.327533394098282
LINCSCP_131833		835	CASP2	2.77516	0.0001125204289564
LINCSCP_131833		836	CASP3	1.0393	0.0027618655003607
LINCSCP_131833		840	CASP7	-1.36027	0.0003525222127791
LINCSCP_131833		843	CASP10	0.7813	0.008804596029222
LINCSCP_131833		847	CAT	0.413642	0.0806310400366783
LINCSCP_131833		868	CBLB	0.081309	0.649355411529541
LINCSCP_131833		873	CBR1	-1.14635	0.0706713050603867
LINCSCP_131833		874	CBR3	0.383301	0.161534279584885
LINCSCP_131833		890	CCNA2	-0.444451	0.0485156029462814
LINCSCP_131833		891	CCNB1	0.342281	0.0569417290389538
LINCSCP_131833		896	CCND3	-1.5823	0.0002335781755391
LINCSCP_131833		899	CCNF	0.149743	0.329456478357315
LINCSCP_131833		902	CCNH	0.486967	0.0212677977979183
LINCSCP_131833		949	SCARB1	-1.59815	0.0206135604530573
LINCSCP_131833		958	CD40	0.475535	0.150009498000145
LINCSCP_131833		960	CD44	-0.974554	0.0080761583521962
LINCSCP_131833		965	CD58	-0.494405	0.0894022434949875
LINCSCP_131833		976	ADGRE5	-1.56972	0.0002772485604509
LINCSCP_131833		983	CDK1	-0.515573	0.0221546404063702
LINCSCP_131833		991	CDC20	-0.618948	0.012015912681818
LINCSCP_131833		993	CDC25A	-0.447875	0.120327942073345
LINCSCP_131833		994	CDC25B	-0.948423	0.0025434552226215
LINCSCP_131833		998	CDC42	-1.22415	0.0010058754123747
LINCSCP_131833		1001	CDH3	-1.31638	0.0015244082314893
LINCSCP_131833		1017	CDK2	-1.05419	0.0607082657516003
LINCSCP_131833		1019	CDK4	-1.16293	0.0029230280779302
