signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_145632		16	AARS	0.4741	0.370061635971069
LINCSCP_145632		23	ABCF1	-0.014469	0.965600430965424
LINCSCP_145632		25	ABL1	0.597818	0.346313029527664
LINCSCP_145632		30	ACAA1	-0.700262	0.534889757633209
LINCSCP_145632		39	ACAT2	1.45397	0.0242370907217264
LINCSCP_145632		47	ACLY	-1.13727	0.232256636023521
LINCSCP_145632		102	ADAM10	-0.0586212	0.91293340921402
LINCSCP_145632		128	ADH5	-0.565825	0.165092647075653
LINCSCP_145632		142	PARP1	0.288145	0.60825777053833
LINCSCP_145632		154	ADRB2	0.444841	0.30609792470932
LINCSCP_145632		178	AGL	0.898669	0.202721923589706
LINCSCP_145632		207	AKT1	-1.18599	0.233348727226257
LINCSCP_145632		211	ALAS1	0.517435	0.285015761852264
LINCSCP_145632		226	ALDOA	-0.724395	0.277504682540894
LINCSCP_145632		230	ALDOC	1.3327	0.378658086061478
LINCSCP_145632		291	SLC25A4	0.938922	0.0541030690073967
LINCSCP_145632		310	ANXA7	-0.492031	0.307231605052948
LINCSCP_145632		323	APBB2	-1.10879	0.0326364301145077
LINCSCP_145632		329	BIRC2	-0.253501	0.487574398517609
LINCSCP_145632		332	BIRC5	-0.139055	0.773663818836212
LINCSCP_145632		348	APOE	-0.514931	0.47915917634964
LINCSCP_145632		351	APP	0.419774	0.294954061508179
LINCSCP_145632		355	FAS	0.728438	0.194877728819847
LINCSCP_145632		387	RHOA	1.31658	0.174381986260414
LINCSCP_145632		392	ARHGAP1	0.198602	0.653984546661377
LINCSCP_145632		427	ASAH1	-0.0524663	0.918586671352386
LINCSCP_145632		466	ATF1	1.55831	0.0860206857323647
LINCSCP_145632		481	ATP1B1	0.598867	0.132461383938789
LINCSCP_145632		501	ALDH7A1	0.147766	0.784806251525879
LINCSCP_145632		533	ATP6V0B	0.084894	0.82950085401535
LINCSCP_145632		572	BAD	-4.29432	0.0736349299550056
LINCSCP_145632		581	BAX	-2.10467	0.0307858660817146
LINCSCP_145632		595	CCND1	-1.27327	0.254425019025803
LINCSCP_145632		596	BCL2	0.475105	0.315232425928116
LINCSCP_145632		622	BDH1	0.315996	0.388263493776321
LINCSCP_145632		637	BID	0.819167	0.11798832565546
LINCSCP_145632		642	BLMH	-0.6217	0.316666930913925
LINCSCP_145632		644	BLVRA	-1.55021	0.0545495115220547
LINCSCP_145632		652	BMP4	0.304826	0.396249800920486
LINCSCP_145632		664	BNIP3	0.850235	0.132077097892761
LINCSCP_145632		665	BNIP3L	0.0991864	0.775089025497437
LINCSCP_145632		670	BPHL	-0.765242	0.103120192885399
LINCSCP_145632		672	BRCA1	0.27353	0.431210368871689
LINCSCP_145632		695	BTK	-0.465268	0.666192054748535
LINCSCP_145632		701	BUB1B	0.85424	0.151341468095779
LINCSCP_145632		727	C5	0.966714	0.110770590603352
LINCSCP_145632		780	DDR1	-0.624565	0.126396521925926
LINCSCP_145632		808	CALM3	1.65729	0.0515079461038113
LINCSCP_145632		813	CALU	0.406558	0.298770636320114
LINCSCP_145632		823	CAPN1	0.241386	0.511069238185883
LINCSCP_145632		831	CAST	0.945703	0.0395039692521095
LINCSCP_145632		835	CASP2	-0.744537	0.405290693044662
LINCSCP_145632		836	CASP3	-0.588666	0.149028360843658
LINCSCP_145632		840	CASP7	0.0420043	0.943752646446228
LINCSCP_145632		843	CASP10	-0.0389706	0.925580561161041
LINCSCP_145632		847	CAT	0.226248	0.642809331417084
LINCSCP_145632		868	CBLB	-0.56628	0.213652059435844
LINCSCP_145632		873	CBR1	-0.696524	0.37714159488678
LINCSCP_145632		874	CBR3	-0.91827	0.175860047340393
LINCSCP_145632		890	CCNA2	1.00153	0.0352237448096275
LINCSCP_145632		891	CCNB1	0.811083	0.0776094645261765
LINCSCP_145632		896	CCND3	0.929659	0.0911102816462517
LINCSCP_145632		899	CCNF	-0.059135	0.85939621925354
LINCSCP_145632		902	CCNH	1.14419	0.197876766324043
