signatureID	PROBE	ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LINCSCP_86151		16	AARS	0.45974	0.196112796664238
LINCSCP_86151		23	ABCF1	0.257067	0.411164373159409
LINCSCP_86151		25	ABL1	0.543293	0.0957607179880142
LINCSCP_86151		30	ACAA1	0.272012	0.422391325235367
LINCSCP_86151		39	ACAT2	-0.612981	0.358642071485519
LINCSCP_86151		47	ACLY	0.572143	0.0882484242320061
LINCSCP_86151		102	ADAM10	0.461741	0.0889345183968544
LINCSCP_86151		128	ADH5	-0.0955369	0.764274060726166
LINCSCP_86151		142	PARP1	-0.724313	0.119330339133739
LINCSCP_86151		154	ADRB2	0.0329682	0.891497313976288
LINCSCP_86151		178	AGL	0.571582	0.0689859762787819
LINCSCP_86151		207	AKT1	0.65263	0.181947812438011
LINCSCP_86151		211	ALAS1	-0.688962	0.120629146695137
LINCSCP_86151		226	ALDOA	0.212678	0.597505807876587
LINCSCP_86151		230	ALDOC	0.0916605	0.71380341053009
LINCSCP_86151		291	SLC25A4	0.467071	0.0798963531851768
LINCSCP_86151		310	ANXA7	-0.0618579	0.775285661220551
LINCSCP_86151		323	APBB2	-0.219846	0.392636358737946
LINCSCP_86151		329	BIRC2	0.774806	0.0397260040044785
LINCSCP_86151		332	BIRC5	0.419275	0.12881001830101
LINCSCP_86151		348	APOE	0.522568	0.0584085211157799
LINCSCP_86151		351	APP	-0.668136	0.219457730650902
LINCSCP_86151		355	FAS	-0.517587	0.162405580282211
LINCSCP_86151		387	RHOA	0.575297	0.172377198934555
LINCSCP_86151		392	ARHGAP1	0.0508016	0.91008847951889
LINCSCP_86151		427	ASAH1	-1.41184	0.208947598934174
LINCSCP_86151		466	ATF1	0.347811	0.208042159676552
LINCSCP_86151		481	ATP1B1	0.262895	0.347860783338547
LINCSCP_86151		501	ALDH7A1	-0.242645	0.53473824262619
LINCSCP_86151		533	ATP6V0B	0.222323	0.36900195479393
LINCSCP_86151		572	BAD	-0.100767	0.829023659229279
LINCSCP_86151		581	BAX	-0.295566	0.238483518362045
LINCSCP_86151		595	CCND1	0.191756	0.478632479906082
LINCSCP_86151		596	BCL2	0.219543	0.525074362754822
LINCSCP_86151		622	BDH1	0.353503	0.22308574616909
LINCSCP_86151		637	BID	0.382885	0.138805866241455
LINCSCP_86151		642	BLMH	-1.26088	0.0093898214399814
LINCSCP_86151		644	BLVRA	-0.195064	0.67886620759964
LINCSCP_86151		652	BMP4	-0.655018	0.0723593980073929
LINCSCP_86151		664	BNIP3	0.779251	0.0348038822412491
LINCSCP_86151		665	BNIP3L	0.79089	0.0163368042558432
LINCSCP_86151		670	BPHL	0.921839	0.0457023195922375
LINCSCP_86151		672	BRCA1	0.580488	0.103055715560913
LINCSCP_86151		695	BTK	-0.740815	0.0537991411983967
LINCSCP_86151		701	BUB1B	-0.296947	0.40482234954834
LINCSCP_86151		727	C5	-0.200639	0.413725674152374
LINCSCP_86151		780	DDR1	-0.209549	0.568751633167267
LINCSCP_86151		808	CALM3	-0.405709	0.149729952216148
LINCSCP_86151		813	CALU	0.0897726	0.686849534511566
LINCSCP_86151		823	CAPN1	-1.54926	0.0649832487106323
LINCSCP_86151		831	CAST	-0.157578	0.568029344081879
LINCSCP_86151		835	CASP2	0.151979	0.740712821483612
LINCSCP_86151		836	CASP3	0.459358	0.0834723636507988
LINCSCP_86151		840	CASP7	0.652876	0.146699234843254
LINCSCP_86151		843	CASP10	-0.711367	0.0470942370593548
LINCSCP_86151		847	CAT	-0.919056	0.147016182541847
LINCSCP_86151		868	CBLB	-0.768015	0.0295055583119392
LINCSCP_86151		873	CBR1	-0.131013	0.663652181625366
LINCSCP_86151		874	CBR3	-2.81374	0.0634403377771378
LINCSCP_86151		890	CCNA2	0.354586	0.173275679349899
LINCSCP_86151		891	CCNB1	-0.493579	0.234741896390915
LINCSCP_86151		896	CCND3	0.618531	0.0625590682029724
LINCSCP_86151		899	CCNF	1.33338	0.0023646184708923
LINCSCP_86151		902	CCNH	-0.211523	0.426921099424362
LINCSCP_86151		949	SCARB1	-0.591239	0.0972512438893318
LINCSCP_86151		958	CD40	-0.664131	0.100976303219795
LINCSCP_86151		960	CD44	-2.8958	0.260119706392288
LINCSCP_86151		965	CD58	0.546926	0.0794606655836105
LINCSCP_86151		976	ADGRE5	-0.254542	0.33085709810257
LINCSCP_86151		983	CDK1	0.0437508	0.874924659729004
LINCSCP_86151		991	CDC20	0.140544	0.645602703094482
LINCSCP_86151		993	CDC25A	0.715376	0.0882901251316071
LINCSCP_86151		994	CDC25B	0.466987	0.183061078190804
LINCSCP_86151		998	CDC42	0.111304	0.643531680107117
LINCSCP_86151		1001	CDH3	0.291731	0.336121141910553
LINCSCP_86151		1017	CDK2	0.427353	0.312620043754578
LINCSCP_86151		1019	CDK4	0.850237	0.012987214140594
LINCSCP_86151		1021	CDK6	-1.01537	0.0397184118628502
LINCSCP_86151		1022	CDK7	-0.102381	0.7551109790802
LINCSCP_86151		1026	CDKN1A	0.132741	0.697924196720123
LINCSCP_86151		1027	CDKN1B	-0.0361012	0.87102472782135
LINCSCP_86151		1029	CDKN2A	-1.64573	0.15026992559433
LINCSCP_86151		1050	CEBPA	-0.192895	0.426385462284088
LINCSCP_86151		1052	CEBPD	-0.398472	0.191182836890221
LINCSCP_86151		1062	CENPE	0.235501	0.534385979175568
LINCSCP_86151		1070	CETN3	0.303724	0.359585732221603
LINCSCP_86151		1111	CHEK1	0.302786	0.550338864326477
LINCSCP_86151		1123	CHN1	-0.450489	0.149521961808205
LINCSCP_86151		1153	CIRBP	-0.315254	0.192729666829109
LINCSCP_86151		1212	CLTB	0.555952	0.0622412860393524
LINCSCP_86151		1213	CLTC	0.884867	0.0765784829854965
LINCSCP_86151		1277	COL1A1	-0.660434	0.0494169369339943
LINCSCP_86151		1282	COL4A1	-0.42168	0.189392194151878
LINCSCP_86151		1385	CREB1	0.265984	0.411203324794769
LINCSCP_86151		1398	CRK	-0.159448	0.498808801174164
LINCSCP_86151		1399	CRKL	-0.783588	0.0542053431272507
LINCSCP_86151		1429	CRYZ	-0.119539	0.805100977420807
LINCSCP_86151		1445	CSK	0.651922	0.159004837274551
LINCSCP_86151		1452	CSNK1A1	-0.243125	0.585724949836731
LINCSCP_86151		1454	CSNK1E	-0.218815	0.387931823730469
LINCSCP_86151		1459	CSNK2A2	-0.499071	0.184040978550911
LINCSCP_86151		1465	CSRP1	0.560603	0.0859511345624924
LINCSCP_86151		1500	CTNND1	-1.14	0.0163698699325323
LINCSCP_86151		1509	CTSD	-0.437702	0.119278520345688
LINCSCP_86151		1514	CTSL	-0.693012	0.112070962786674
LINCSCP_86151		1534	CYB561	0.0703734	0.809203803539276
LINCSCP_86151		1605	DAG1	0.539199	0.0688387230038643
LINCSCP_86151		1616	DAXX	-0.378643	0.298686325550079
LINCSCP_86151		1633	DCK	0.837248	0.0619835034012794
LINCSCP_86151		1635	DCTD	-0.0140773	0.973638415336609
LINCSCP_86151		1643	DDB2	0.269493	0.270609825849533
LINCSCP_86151		1647	GADD45A	0.042081	0.870900809764862
LINCSCP_86151		1662	DDX10	-0.796688	0.20759405195713
LINCSCP_86151		1666	DECR1	-0.253849	0.549534559249878
LINCSCP_86151		1676	DFFA	-0.347391	0.339657574892044
LINCSCP_86151		1677	DFFB	-0.640485	0.0417050011456013
LINCSCP_86151		1738	DLD	0.426132	0.293752253055573
LINCSCP_86151		1759	DNM1	-0.45435	0.291508734226227
LINCSCP_86151		1786	DNMT1	0.307785	0.230243310332298
LINCSCP_86151		1788	DNMT3A	-0.692207	0.0266340989619493
LINCSCP_86151		1802	DPH2	0.660736	0.0504135861992836
LINCSCP_86151		1829	DSG2	0.398755	0.301557809114456
LINCSCP_86151		1831	TSC22D3	-0.469312	0.116537287831306
LINCSCP_86151		1845	DUSP3	-0.114235	0.844705820083618
LINCSCP_86151		1846	DUSP4	0.16703	0.458631217479706
LINCSCP_86151		1848	DUSP6	-0.402277	0.179555863142014
LINCSCP_86151		1861	TOR1A	0.462235	0.0957708209753036
LINCSCP_86151		1870	E2F2	4.26357	0.149657472968102
LINCSCP_86151		1891	ECH1	-0.658066	0.0395523682236671
LINCSCP_86151		1906	EDN1	-1.48266	0.0313421934843063
LINCSCP_86151		1950	EGF	-0.0228935	0.959053456783295
LINCSCP_86151		1956	EGFR	0.251689	0.365991324186325
LINCSCP_86151		1958	EGR1	1.12058	0.287519127130508
LINCSCP_86151		1978	EIF4EBP1	0.348203	0.296337783336639
LINCSCP_86151		1981	EIF4G1	0.347507	0.157908841967583
LINCSCP_86151		1983	EIF5	0.759685	0.0242732670158148
LINCSCP_86151		1994	ELAVL1	0.297548	0.226161792874336
LINCSCP_86151		2017	CTTN	0.145615	0.583767890930176
LINCSCP_86151		2037	EPB41L2	0.427116	0.316943556070328
LINCSCP_86151		2042	EPHA3	-0.471666	0.145285874605179
LINCSCP_86151		2048	EPHB2	0.703406	0.12172144651413
LINCSCP_86151		2058	EPRS	0.475877	0.195179268717766
LINCSCP_86151		2063	NR2F6	0.493851	0.111961789429188
LINCSCP_86151		2064	ERBB2	0.372792	0.213827446103096
LINCSCP_86151		2065	ERBB3	0.134148	0.59394633769989
LINCSCP_86151		2109	ETFB	0.325935	0.460353434085846
LINCSCP_86151		2113	ETS1	-0.985411	0.0073815579526126
LINCSCP_86151		2115	ETV1	-0.47408	0.142684876918793
LINCSCP_86151		2131	EXT1	0.00173801	0.996329188346863
LINCSCP_86151		2146	EZH2	0.399892	0.295759648084641
LINCSCP_86151		2184	FAH	0.130442	0.745674192905426
LINCSCP_86151		2185	PTK2B	-0.524878	0.158082380890846
LINCSCP_86151		2195	FAT1	0.560376	0.0561461411416531
LINCSCP_86151		2222	FDFT1	0.515331	0.285531580448151
LINCSCP_86151		2263	FGFR2	-0.858599	0.0149103943258524
LINCSCP_86151		2264	FGFR4	3.76425	0.087505079805851
LINCSCP_86151		2274	FHL2	0.483234	0.130898848176003
LINCSCP_86151		2288	FKBP4	-0.488449	0.124460443854332
LINCSCP_86151		2309	FOXO3	0.467941	0.298299014568329
LINCSCP_86151		2353	FOS	-1.8517	0.0016700642881915
LINCSCP_86151		2356	FPGS	-0.414141	0.131004363298416
LINCSCP_86151		2523	FUT1	-0.749927	0.0384592041373253
LINCSCP_86151		2534	FYN	0.474626	0.0956925675272942
LINCSCP_86151		2542	SLC37A4	2.66662	0.180660009384155
LINCSCP_86151		2548	GAA	-0.541357	0.0580031611025333
LINCSCP_86151		2553	GABPB1	-0.641991	0.222342863678932
LINCSCP_86151		2582	GALE	0.238651	0.545501410961151
LINCSCP_86151		2597	GAPDH	0.000479691	0.998214423656464
LINCSCP_86151		2624	GATA2	0.621557	0.0661668106913567
LINCSCP_86151		2625	GATA3	0.535209	0.187697678804398
LINCSCP_86151		2673	GFPT1	-0.153958	0.610114991664886
LINCSCP_86151		2690	GHR	-0.355198	0.446334034204483
LINCSCP_86151		2736	GLI2	-0.666487	0.176527693867683
LINCSCP_86151		2745	GLRX	-0.203945	0.404299885034561
LINCSCP_86151		2767	GNA11	0.406527	0.290219634771347
LINCSCP_86151		2769	GNA15	-0.525301	0.117810487747192
LINCSCP_86151		2770	GNAI1	3.93615	0.165220484137535
LINCSCP_86151		2771	GNAI2	0.0119918	0.981198191642761
LINCSCP_86151		2778	GNAS	-0.212283	0.445947825908661
LINCSCP_86151		2810	SFN	0.310448	0.232167720794678
LINCSCP_86151		2817	GPC1	-0.15852	0.601163983345032
LINCSCP_86151		2852	GPER1	-0.0215952	0.94000780582428
LINCSCP_86151		2886	GRB7	-0.245212	0.399004846811295
LINCSCP_86151		2887	GRB10	-0.79359	0.0718826726078987
LINCSCP_86151		2896	GRN	-0.198615	0.422608882188797
LINCSCP_86151		2908	NR3C1	3.25133	0.22769758105278
LINCSCP_86151		2920	CXCL2	-0.514315	0.103705115616322
LINCSCP_86151		2946	GSTM2	-0.130047	0.804773032665253
LINCSCP_86151		2954	GSTZ1	-0.840667	0.032165952026844
LINCSCP_86151		2956	MSH6	0.146441	0.51544064283371
LINCSCP_86151		2958	GTF2A2	0.625157	0.047998383641243
LINCSCP_86151		2961	GTF2E2	-1.22338	0.113444149494171
LINCSCP_86151		3028	HSD17B10	-0.0532952	0.853793740272522
LINCSCP_86151		3033	HADH	0.0103759	0.98001903295517
LINCSCP_86151		3066	HDAC2	1.00643	0.0085471589118242
LINCSCP_86151		3091	HIF1A	0.804302	0.0564747899770737
LINCSCP_86151		3098	HK1	0.41204	0.144705951213837
LINCSCP_86151		3108	HLA-DMA	-0.372422	0.255637317895889
LINCSCP_86151		3122	HLA-DRA	-0.306722	0.285753846168518
LINCSCP_86151		3156	HMGCR	-0.512209	0.153391867876053
LINCSCP_86151		3157	HMGCS1	0.363329	0.143209531903267
LINCSCP_86151		3162	HMOX1	-0.079064	0.717541515827179
LINCSCP_86151		3202	HOXA5	-0.154552	0.59479022026062
LINCSCP_86151		3206	HOXA10	0.182704	0.579187035560608
LINCSCP_86151		3251	HPRT1	0.48157	0.254116207361221
LINCSCP_86151		3280	HES1	-0.128298	0.676005482673645
LINCSCP_86151		3300	DNAJB2	0.294457	0.300859928131104
LINCSCP_86151		3303	HSPA1A	-0.962851	0.369960963726044
LINCSCP_86151		3308	HSPA4	-0.410728	0.341404020786285
LINCSCP_86151		3312	HSPA8	0.578556	0.0678115412592888
LINCSCP_86151		3315	HSPB1	-0.0622874	0.87561160326004
LINCSCP_86151		3329	HSPD1	0.464988	0.194810047745705
LINCSCP_86151		3337	DNAJB1	0.360852	0.147022485733032
LINCSCP_86151		3383	ICAM1	-0.13446	0.55819046497345
LINCSCP_86151		3385	ICAM3	-0.23545	0.584019243717194
LINCSCP_86151		3398	ID2	-1.08074	0.0554377511143684
LINCSCP_86151		3416	IDE	0.0469906	0.871449649333954
LINCSCP_86151		3454	IFNAR1	-0.43952	0.119191572070122
LINCSCP_86151		3480	IGF1R	0.575241	0.116781301796436
LINCSCP_86151		3482	IGF2R	0.318272	0.266310781240463
LINCSCP_86151		3486	IGFBP3	-0.543975	0.0935796648263931
LINCSCP_86151		3508	IGHMBP2	-0.153503	0.562744975090027
LINCSCP_86151		3551	IKBKB	0.116669	0.714541137218475
LINCSCP_86151		3553	IL1B	-0.497502	0.110501639544964
LINCSCP_86151		3566	IL4R	0.153158	0.611986398696899
LINCSCP_86151		3597	IL13RA1	-0.07807	0.828733325004578
LINCSCP_86151		3611	ILK	-0.0758096	0.736086964607239
LINCSCP_86151		3628	INPP1	-0.34306	0.323885947465897
LINCSCP_86151		3638	INSIG1	-1.17587	0.13325460255146
LINCSCP_86151		3682	ITGAE	-0.228512	0.561238527297974
LINCSCP_86151		3693	ITGB5	0.685041	0.0594651959836483
LINCSCP_86151		3725	JUN	0.209031	0.413988083600998
LINCSCP_86151		3775	KCNK1	0.322464	0.334412217140198
LINCSCP_86151		3800	KIF5C	-1.0917	0.0067872204817831
LINCSCP_86151		3815	KIT	-0.160235	0.476594507694244
LINCSCP_86151		3895	KTN1	1.14531	0.0440795086324215
LINCSCP_86151		3909	LAMA3	0.998785	0.0110256318002939
LINCSCP_86151		3925	STMN1	0.388138	0.176682025194168
LINCSCP_86151		3930	LBR	0.388223	0.182262286543846
LINCSCP_86151		3964	LGALS8	-0.450049	0.0931416526436806
LINCSCP_86151		3978	LIG1	0.51798	0.107242703437805
LINCSCP_86151		3988	LIPA	0.235567	0.44435852766037
LINCSCP_86151		4016	LOXL1	-0.850886	0.136039793491364
LINCSCP_86151		4043	LRPAP1	0.56593	0.0535353049635887
LINCSCP_86151		4067	LYN	0.178917	0.597778916358948
LINCSCP_86151		4088	SMAD3	0.0542952	0.8292276263237
LINCSCP_86151		4125	MAN2B1	-0.716637	0.0817805901169777
LINCSCP_86151		4144	MAT2A	0.506638	0.0752427503466606
LINCSCP_86151		4154	MBNL1	0.824424	0.0157471224665642
LINCSCP_86151		4172	MCM3	1.00644	0.0074780196882784
LINCSCP_86151		4200	ME2	0.429542	0.152428403496742
LINCSCP_86151		4208	MEF2C	0.092435	0.813693821430206
LINCSCP_86151		4216	MAP3K4	0.806495	0.0194144416600466
LINCSCP_86151		4232	MEST	-0.420549	0.17438431084156
LINCSCP_86151		4282	MIF	0.0755659	0.735326051712036
LINCSCP_86151		4303	FOXO4	-0.0178333	0.95244562625885
LINCSCP_86151		4312	MMP1	-0.105972	0.726448476314545
LINCSCP_86151		4313	MMP2	-0.813097	0.0611884072422981
LINCSCP_86151		4331	MNAT1	0.309698	0.380731701850891
LINCSCP_86151		4482	MSRA	-0.180274	0.608452320098877
LINCSCP_86151		4582	MUC1	-0.237921	0.601956248283386
LINCSCP_86151		4605	MYBL2	0.632382	0.0405336767435074
LINCSCP_86151		4609	MYC	0.0150558	0.949162006378174
LINCSCP_86151		4616	GADD45B	0.09715	0.788465023040771
LINCSCP_86151		4638	MYLK	-0.705409	0.0511634461581707
LINCSCP_86151		4651	MYO10	0.581389	0.112682528793812
LINCSCP_86151		4690	NCK1	-3.74593	0.0942618548870087
LINCSCP_86151		4775	NFATC3	-0.352616	0.261298894882202
LINCSCP_86151		4776	NFATC4	-0.715407	0.0308616291731596
LINCSCP_86151		4780	NFE2L2	-0.793182	0.136762425303459
LINCSCP_86151		4783	NFIL3	0.254974	0.28483584523201
LINCSCP_86151		4791	NFKB2	0.810044	0.021291920915246
LINCSCP_86151		4792	NFKBIA	0.244544	0.402046144008636
LINCSCP_86151		4793	NFKBIB	0.0916061	0.791715919971466
LINCSCP_86151		4794	NFKBIE	-0.468407	0.327463954687119
LINCSCP_86151		4817	NIT1	-0.956277	0.0443412885069847
LINCSCP_86151		4836	NMT1	0.152259	0.632905066013336
LINCSCP_86151		4846	NOS3	-0.388476	0.218171641230583
LINCSCP_86151		4850	CNOT4	1.83407	0.267153888940811
LINCSCP_86151		4851	NOTCH1	-0.385899	0.144344478845596
LINCSCP_86151		4860	PNP	0.231763	0.458791613578796
LINCSCP_86151		4864	NPC1	-0.720067	0.0555567108094692
LINCSCP_86151		4891	SLC11A2	-0.0948604	0.75422990322113
LINCSCP_86151		4893	NRAS	0.414878	0.37460720539093
LINCSCP_86151		4925	NUCB2	-0.335866	0.378792524337769
LINCSCP_86151		4927	NUP88	0.558347	0.0784475430846214
LINCSCP_86151		4931	NVL	-0.373517	0.201149150729179
LINCSCP_86151		4998	ORC1	-0.367161	0.225842222571373
LINCSCP_86151		5018	OXA1L	-0.372901	0.140396684408188
LINCSCP_86151		5019	OXCT1	-0.0758663	0.879337906837463
LINCSCP_86151		5048	PAFAH1B1	-0.148167	0.651489078998566
LINCSCP_86151		5050	PAFAH1B3	0.291314	0.359171658754349
LINCSCP_86151		5054	SERPINE1	-0.53442	0.154994562268257
LINCSCP_86151		5058	PAK1	-0.222467	0.574214935302734
LINCSCP_86151		5092	PCBD1	0.0794068	0.761095285415649
LINCSCP_86151		5096	PCCB	0.573619	0.27003800868988
LINCSCP_86151		5106	PCK2	-0.823524	0.0292154066264629
LINCSCP_86151		5108	PCM1	0.669482	0.0372965820133686
LINCSCP_86151		5110	PCMT1	0.614827	0.113857842981815
LINCSCP_86151		5111	PCNA	0.542507	0.0573399104177952
LINCSCP_86151		5154	PDGFA	-0.391474	0.477414816617966
LINCSCP_86151		5211	PFKL	0.698772	0.226597979664803
LINCSCP_86151		5223	PGAM1	0.2152	0.383886367082596
LINCSCP_86151		5236	PGM1	-1.24766	0.403837233781815
LINCSCP_86151		5255	PHKA1	2.26753	0.111645251512527
LINCSCP_86151		5257	PHKB	0.231364	0.48393452167511
LINCSCP_86151		5261	PHKG2	-0.201086	0.43635094165802
LINCSCP_86151		5287	PIK3C2B	-2.59696	0.188820272684097
LINCSCP_86151		5289	PIK3C3	0.362445	0.278695702552795
LINCSCP_86151		5290	PIK3CA	-0.0427334	0.847473800182343
LINCSCP_86151		5300	PIN1	0.28685	0.478043586015701
LINCSCP_86151		5321	PLA2G4A	-0.688912	0.040470402687788
LINCSCP_86151		5331	PLCB3	0.271075	0.492716014385223
LINCSCP_86151		5347	PLK1	0.125684	0.590270459651947
LINCSCP_86151		5355	PLP2	2.21341	0.16260501742363
LINCSCP_86151		5357	PLS1	0.341468	0.292218118906021
LINCSCP_86151		5359	PLSCR1	-0.249248	0.292711317539215
LINCSCP_86151		5366	PMAIP1	0.0768864	0.797128438949585
LINCSCP_86151		5373	PMM2	-0.418539	0.310660719871521
LINCSCP_86151		5423	POLB	-0.125237	0.696812272071838
LINCSCP_86151		5427	POLE2	0.252754	0.359156399965286
LINCSCP_86151		5438	POLR2I	0.435552	0.12580694258213
LINCSCP_86151		5440	POLR2K	0.148483	0.781736016273499
LINCSCP_86151		5467	PPARD	-0.327426	0.347110092639923
LINCSCP_86151		5468	PPARG	0.558292	0.0681023895740509
LINCSCP_86151		5480	PPIC	0.0629643	0.776610195636749
LINCSCP_86151		5498	PPOX	-0.483697	0.106876656413078
LINCSCP_86151		5525	PPP2R5A	0.178274	0.451192498207092
LINCSCP_86151		5529	PPP2R5E	-3.90305	0.163963034749031
LINCSCP_86151		5547	PRCP	-0.370539	0.160927101969719
LINCSCP_86151		5566	PRKACA	-0.688882	0.103049524128437
LINCSCP_86151		5580	PRKCD	0.0550272	0.853035748004913
